user_id	item_id	recommend	review	year	Sentiment_Score	idioma
steamxanbunny	72850	False	"__________████████_____██████_________█░░░░░░░░██_██░░░░░░█________█░░░░░░░░░░░█░░░░░░░░░█_______█░░░░░░░███░░░█░░░░░░░░░█_______█░░░░███░░░███░█░░░████░█______█░░░██░░░░░░░░███░██░░░░██_____█░░░░░░░░░░░░░░░░░█░░░░░░░░███____█░░░░░░░░░░░░░██████░░░░░████░░█____█░░░░░░░░░█████░░░████░░██░░██░░█___██░░░░░░░███░░░░░░░░░░█░░░░░░░░███__█░░░░░░░░░░░░░░█████████░░█████████_█░░░░░░░░░░█████_████___████_█████___█_█░░░░░░░░░░█______█_███__█_____███_█___██░░░░░░░░░░░░█___████_████____██_██████░░░░░░░░░░░░░█████████░░░████████░░░█░░░░░░░░░░░░░░░░█░░░░░█░░░░░░░░░░░░█░░░░░░░░░░░░░░░░░░░░██░░░░█░░░░░░██░░░░░░░░░░░░░░░░░░██░░░░░░░███████░░░░░░░░░░░░░░░░██░░░░░░░░░░█░░░░░█░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░█░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░█░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░█░░░░░░░░░░░█████████░░░░░░░░░░░░░░██░░░░░░░░░░█▒▒▒▒▒▒▒▒███████████████▒▒█                                          ░░░░░░░░░█▒▒███████▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒█░░░░░░░░░█▒▒▒▒▒▒▒▒▒█████████████████░░░░░░░░░░████████▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒█░░░░░░░░░░░░░░░░░░██████████████████░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░███░░░░░░░░░░░░░░░░░░░░░░░░░░░██▓██░░░░░░░░░░░░░░░░░░░░░░░░██▓▓▓███░░░░░░░░░░░░░░░░░░░░█▓▓▓▓▓▓███░░░░░░░░░░░░░░░██▓▓▓▓▓▓▓▓▓███████████████▓▓█▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓██▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓█▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓█""Feels bad man."""	2015.0	1	No detectado
daewrock	440	True	420/10	2014.0	2	No detectado
ZeVexKryor	224260	True	8/10	2013.0	2	No detectado
ZeVexKryor	221640	True	8.5/10	2013.0	2	No detectado
ZeVexKryor	219640	True	8.5/10	2013.0	2	No detectado
ZeVexKryor	8190	True	8.5/10	2013.0	2	No detectado
76561198009133922	346110	True	:)	2015.0	1	No detectado
76561198091051848	49520	True	♥♥♥♥	2014.0	2	No detectado
Riichard_cv	440	True	{´´	2015.0	1	No detectado
W35TY	295110	False	♥♥♥♥	2015.0	2	No detectado
lemx90	245170	True	♥♥♥♥!!!	2014.0	2	No detectado
PurpleDuckE	296470	False	.	Sin dato	1	No detectado
Katidis	550	True	...	2013.0	1	No detectado
Katidis	730	True	...	2013.0	1	No detectado
Katidis	201790	True	...	2013.0	1	No detectado
Katidis	107410	True	...	2013.0	1	No detectado
Katidis	72850	True	...	2013.0	1	No detectado
Katidis	218620	True	...	2013.0	1	No detectado
Katidis	204100	True	...	2013.0	1	No detectado
altairgamer	200210	True	!!!!!	2014.0	1	No detectado
altairgamer	24240	True	:)	2014.0	1	No detectado
1snap	212480	True	 ░░░░░░░░▄▄▄▄▄░░░░░░░░▀▀▀██████▄▄▄░░░░░░▄▄▄▄▄░░█████████▄░░░░░▀▀▀▀█████▌░▀▐▄░▀▐█U HAVE BEEN FASTED BY ░░░▀▀█████▄▄░▀██████▄██░░░▀▄▄▄▄▄░░▀▀█▄▀█════█▀░░░░░░░░▀▀▀▄░░▀▀███░▀░░░░░░▄▄░░░░░▄███▀▀██▄████████▄░▄▀▀▀██▌░░░██▀▄▄▄██▀▄███▀░▀▀████░░░░░▀█▄THE FAST MASTER▄▀▀▀▄██▄▀▀▌████▒▒▒▒▒▒███░░░░▌▄▄▀▌░░░░▐▀████▐███▒▒▒▒▒▐██▌▀▄░░▄▀░░░▀▀████▒▒▒▒▄██▀░░▀▀░░░░░░▀▀█████████▀░░░░░░░░▄▄██▀██████▀█░░░░░░▄██▀░░░░░▀▀▀░░█░░░░░▄█░░░░░░░░░░░░░▐▌░▄▄▄▄█▌░░░░░░░░░░░░░░▀█▄▄▄▄▀▀▄▌░░░░░▐░░░░░░░░░░░░░░░░▀▀▄▄▄▀░▀▀▄▄▀SEND THIS TO 7 OTHER PEOPLE OR UR TOO SLOW!	2014.0	1	No detectado
76561197968515654	299360	False	♥♥♥♥♥	2015.0	2	No detectado
beanseller	450390	True	░░░░░░░░░░░░▄▄░░░░░░░░░░░░░░░░░░░░█░░█░░░░░░░░░░░░░░░░░░░█░░█░░░░░░░░░░░░░░░░░░█░░░█░░░░░░░░░░░░░░░░░█░░░░█░░░░░░░░███████▄▄█░░░░░██████▄░░▓▓▓▓▓▓█░░░░░░░░░░░░░░█░▓▓▓▓▓▓█░░░░░░░░░░░░░░█░▓▓▓▓▓▓█░░░it's good░░░░░░█░▓▓▓▓▓▓█░░░░░░░░░░░░░░█░▓▓▓▓▓▓█░░░░░░░░░░░░░░█░▓▓▓▓▓▓█████░░░░░░░░░█░░██████▀░░░░▀▀██████▀░░░░	Sin dato	1	No detectado
76561197982587661	209160	False	♥♥♥♥	2015.0	2	No detectado
76561197982587661	209650	False	♥♥♥♥	2015.0	2	No detectado
d1o5	730	True	10/10	2014.0	2	No detectado
76561197998960814	201790	True	.	2012.0	1	No detectado
miedb	252490	True	<3	2014.0	1	No detectado
76561198015882376	105600	False	My friend talked me into buying this....... He is now dead░░░░░░░░░░░█▀▀░░█░░░░░░░░░░░░▄▀▀▀▀░░░░░█▄▄░░░░░░░░░░█░█░░░░░░░░░░▐░░░ ░░░░░░▐▐░░░░░░░░░▄░▐░░░░░░░░░█░░░░░░░░▄▀▀░▐░░░ ░░░░▄▀░░░░░░░░▐░▄▄▀░░░░ ░░▄▀░░░▐░░░░░█▄▀░▐░░░░░ ░░█░░░▐░░░░░░░░▄░█░░░░░ ░░░█▄░░▀▄░░░░▄▀▐░█░░░░░ ░░░█▐▀▀▀░▀▀▀▀░░▐░█░░░░░ ░░▐█▐▄░░▀░░░░░░▐░█▄▄░░░ ░░▀▀░▄Terraria     ▄░▐▄▄▄▄▀░░░░░░░░░░░░░░░░░░░░░░░░░░	2015.0	1	No detectado
76561198019923966	24240	True	MT ♥♥♥♥ ♥♥♥♥♥♥♥	2014.0	2	No detectado
76561198022611161	298110	True	11/10	2014.0	2	No detectado
76561198026498963	570	True	....	2014.0	1	No detectado
Los_Pollos	222880	True	10/10	2014.0	2	No detectado
FuckYouEtc	224580	True	;)	2014.0	1	No detectado
imHermy	38700	True	10/10	2014.0	2	No detectado
76561198036142900	20920	True	░░░░░░░░░░░████░░░░░░░░░░░█░░█░░░░░░░░░░█░░░█░░░░░░░░░█░░░░████████▄▄█░░░░░██████▄▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░ This game is ░░░█▓▓▓▓▓▓█100% supported ░░░█▓▓▓▓▓▓█░░░░░by me░░░░█▓▓▓▓▓▓█████░░░░░░░░░█░░░░░░░░░░░█████████	2014.0	2	No detectado
76561198036142900	265930	True	░░░░░░░░░░░████░░░░░░░░░░░█░░█░░░░░░░░░░█░░░█░░░░░░░░░█░░░░████████▄▄█░░░░░██████▄▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░█▓▓▓▓▓▓█████░░░░░░░░░█░░░░░░░░░░░█████████	2015.0	1	No detectado
76561198036142900	227300	True	░░░░░░░░░░░████░░░░░░░░░░░█░░█░░░░░░░░░░█░░░█░░░░░░░░░█░░░░████████▄▄█░░░░░██████▄▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░█▓▓▓▓▓▓█████░░░░░░░░░█░░░░░░░░░░░█████████	2015.0	1	No detectado
76561198036142900	47870	True	░░░░░░░░░░░████░░░░░░░░░░░█░░█░░░░░░░░░░█░░░█░░░░░░░░░█░░░░████████▄▄█░░░░░██████▄▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░ This game is ░░░█▓▓▓▓▓▓█100% supported ░░░█▓▓▓▓▓▓█░░░░░by me░░░░█▓▓▓▓▓▓█████░░░░░░░░░█░░░░░░░░░░░█████████	2014.0	2	No detectado
76561198036142900	209160	True	░░░░░░░░░░░████░░░░░░░░░░░█░░█░░░░░░░░░░█░░░█░░░░░░░░░█░░░░████████▄▄█░░░░░██████▄▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░ This game is ░░░█▓▓▓▓▓▓█100% supported ░░░█▓▓▓▓▓▓█░░░░░by me░░░░█▓▓▓▓▓▓█████░░░░░░░░░█░░░░░░░░░░░█████████	2014.0	2	No detectado
76561198036142900	730	True	░░░░░░░░░░░████░░░░░░░░░░░█░░█░░░░░░░░░░█░░░█░░░░░░░░░█░░░░████████▄▄█░░░░░██████▄▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░█▓▓▓▓▓▓█████░░░░░░░░░█░░░░░░░░░░░█████████	2014.0	1	No detectado
76561198038799075	222880	True	9/11.	2015.0	2	No detectado
kaozplays	730	False	♥♥♥♥	2014.0	2	No detectado
76561198040079026	730	True	10/10	Sin dato	2	No detectado
76561198040991099	221100	True	This is one of the best game ive played. pros: the length of the map its so huge cons:THE OPTIMIZATION GODDAMIT30 bucks is sure worth it why are you still reading this review when you can buy the game already.See you in cherno-Arnold┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼ ┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼████████┼┼┼ ┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼░███░░░░░██░┼ ┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼░██░░░░░░░░█░┼ ┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼░██░░░░░░░░░█░┼ ┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼██░░░░░░░░░██┼┼ ┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼░█░░░░░░░░░██┼┼┼ ┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼██░░░░░░░░██░┼┼┼ ┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼┼░█░░░░░░░░██░┼┼┼┼ ┼┼┼┼┼┼┼┼┼░█████░░░┼┼┼┼┼░█░░░░░░░░█░┼┼┼┼┼ ┼┼┼┼┼┼┼░█████████████░┼██░░░░░░░█░┼┼┼┼┼┼ ┼┼┼┼┼┼░██░░░░░░██░░█████░░░░░░░██┼┼┼┼┼┼┼ ┼┼┼┼┼┼██░░░░░░░░░█░░░░░██░░░░░░██┼┼┼┼┼┼┼ ┼┼┼┼░███░░░░░░░░░░█░░░░░░░░░░░░██┼┼┼┼┼┼┼ ┼┼┼░██░░█░░░░░░░░░░█░░░█░░░░░░░░█░┼┼┼┼┼┼ ┼┼░██░░░██░░░░░░░░░██░██░░░░░░░░░█░┼┼┼┼┼ ┼┼░██░░░███░░░░░░░░░█░░░██░░░░░░░██┼┼┼┼┼ ┼┼┼░█░░░░░░██░░░░░░░░░░░░█░░░░░░░░█┼┼┼┼┼ ┼┼░███░░░░░░██░░░░░░░░░░░██░░░░░░░██░┼┼┼ ┼░██░██░░░░░░███░██░░░░░██░░░░░░░░████░┼ ┼██░░░██░░░░░░░░█████████░░░░░░░░░█░░██┼ ┼██░░░░██░░░░░░░░░░░░░░██░░░░░░░░██░░░█┼ ┼┼█░░░░░███░░░░░░░░░░░░█░█░░░░░░██░░░░█┼ ┼░██░░░░░░███████░░░░███░░██░░░██░░░░██┼ ┼████░░░░░░░░█████████░░░░░░█░░░░░░░░█░┼ ┼██░██░░░░░░░░░░░░░░░█░░░░░░░░░░░░░░██┼┼ ┼┼██░░███░░░░█░░░░░░██░░░░░░░░░░░░░██░┼┼ ┼┼░██░░███████░█████░░░░░░██░░░░░░██░┼┼┼ ┼┼┼┼███░░░░█░░█░██░░░░░████░░░░░███░┼┼┼┼ ┼┼┼┼┼░███████████████████████████░┼┼┼┼┼┼ ┼┼┼┼┼┼┼┼░░░░░░░░░░░░░░░░░░░░░░░░┼┼┼┼┼┼┼┼EDITED: ♥♥♥♥ THIS GAME ACTUALLY! NO ♥♥♥♥ THAT BATTLEYE! ♥♥♥♥ IT ! I GOT BANNED FOR NO ♥♥♥♥ING REASON! DONT BUY THIS GAME UNLESS YOUR VERY ♥♥♥♥ING RICH	2014.0	2	No detectado
76561198041680881	19680	True	9/11	2015.0	2	No detectado
solesdn	22380	True	8/10	2012.0	2	No detectado
solesdn	550	True	7/10	2012.0	2	No detectado
solesdn	240	True	8/10	2012.0	2	No detectado
solesdn	48720	True	7.5/10	2012.0	2	No detectado
Nasty_is_cool	440	True	♥♥♥♥.	2013.0	2	No detectado
CAIDENROX	219640	True	...	2014.0	1	No detectado
subwooper	208090	True	,	2014.0	1	No detectado
slightlybetterthanjesus	570	True	0/10	2014.0	2	No detectado
76561198046474248	3590	True	<3	2015.0	1	No detectado
saalazar	730	True	10/10	Sin dato	2	No detectado
FancyPantal00ns	304930	True	http://www.youtube.com/watch?v=dQw4w9WgXcQ&feature=kp	2014.0	1	No detectado
76561198047491592	22380	True	9/10	2013.0	2	No detectado
Bonk_Boy	72850	True	mods ┈┈┈┈┈┈▕▔╲┈┈┈┈┈┈┈▏▕┈┈┈┈┈┈┈▏▕▂▂▂▂▂▂▂▂▂╱┈▕▂▂▂▏▉▉▉▉▉┈┈┈▕▂▂▂▏▉▉▉▉▉┈┈┈▕▂▂▂▏▔▔▔▔▔▔╲▂▕▂▂▂I	2015.0	1	No detectado
76561198048346071	730	True	( ͡° ͜ʖ ͡°) ( ͡◉ ͜ʖ ͡◉) ( ͡⊙ ͜ʖ ͡⊙)	Sin dato	1	No detectado
OnionCum	240380	False	♥♥♥♥in ♥♥♥♥	2015.0	2	No detectado
KevenIsagaycunt	224600	True	♥♥♥♥	2013.0	2	No detectado
funitureoflawinforcement	237110	True	10/10	Sin dato	2	No detectado
in-hearts-wake	730	True	.	2014.0	1	No detectado
76561198054804013	550	True	.	2013.0	1	No detectado
76561198054804013	204300	True	.	2013.0	1	No detectado
blebleh	12900	True	★★★★★	2013.0	2	No detectado
76561198056931853	250400	True	This Is quite an interesting game, Well Designed, the characters are diverse, the world is quite expansive for an indie game. Well worth the $2 i payed for it.░█▀░░░░░░░░░░░▀▀███████░░░░ ░░█▌░░░░░░░░░░░░░░░▀██████░░░ ░█▌░░░░░░░░░░░░░░░░███████▌░░ ░█░░░░░░░░░░░░░░░░░████████░░ ▐▌░░░░░░░░░░░░░░░░░▀██████▌░░ ░▌▄███▌░░░░▀████▄░░░░▀████▌░░ ▐▀▀▄█▄░▌░░░▄██▄▄▄▀░░░░████▄▄░ ▐░▀░░═▐░░░░░░══░░▀░░░░▐▀░▄▀▌▌ ▐░░░░░▌░░░░░░░░░░░░░░░▀░▀░░▌▌ ▐░░░▄▀░░░▀░▌░░░░░░░░░░░░▌█░▌▌ ░▌░░▀▀▄▄▀▀▄▌▌░░░░░░░░░░▐░▀▐▐░ ░▌░░▌░▄▄▄▄░░░▌░░░░░░░░▐░░▀▐░░ ░█░▐▄██████▄░▐░░░░░░░░█▀▄▄▀░░ ░▐░▌▌░░░░░░▀▀▄▐░░░░░░█▌░░░░░░ ░░█░░▄▀▀▀▀▄░▄═╝▄░░░▄▀░▌░░░░░░ ░░░▌▐░░░░░░▌░▀▀░░▄▀░░▐░░░░░░░ ░░░▀▄░░░░░░░░░▄▀▀░░░░█░░░░░░░ ░░░▄█▄▄▄▄▄▄▄▀▀░░░░░░░▌▌░░░░░░ ░░▄▀▌▀▌░░░░░░░░░░░░░▄▀▀▄░░░░░ ▄▀░░▌░▀▄░░░░░░░░░░▄▀░░▌░▀▄░░░ ░░░░▌█▄▄▀▄░░░░░░▄▀░░░░▌░░░▌▄▄ ░░░▄▐██████▄▄░▄▀░░▄▄▄▄▌░░░░▄░ ░░▄▌████████▄▄▄███████▌░░░░░▄ ░▄▀░██████████████████▌▀▄░░░░ ▀░░░█████▀▀░░░▀███████░░░▀▄░░ ░░░░▐█▀░░░▐░░░░░▀████▌░░░░▀▄░ ░░░░░░▌░░░▐░░░░▐░░▀▀█░░░░░░░▀ ░░░░░░▐░░░░▌░░░▐░░░░░▌░░░░░░░ ░╔╗║░╔═╗░═╦═░░░░░╔╗░░╔═╗░╦═╗░ ░║║║░║░║░░║░░░░░░╠╩╗░╠═╣░║░║░ ░║╚╝░╚═╝░░║░░░░░░╚═╝░║░║░╩═╝░	2014.0	1	No detectado
76561198058150025	730	True	100/10	2015.0	2	No detectado
iTunes55	72850	True	10/10	2014.0	2	No detectado
76561198060239835	730	True	.	2015.0	1	No detectado
realricky	252490	True	.	2014.0	1	No detectado
76561198061388888	730	True	<3	2015.0	1	No detectado
76561198061516951	220	True	.	2014.0	1	No detectado
jordywt	214950	True	.	2014.0	1	No detectado
xedxedxedxed	72850	True	<3	2014.0	1	No detectado
exyz3	4000	True	10/10 	2015.0	2	No detectado
76561198061861251	730	True	♥♥♥♥	2015.0	2	No detectado
76561198062018733	730	True	10/10	2014.0	2	No detectado
76561198062034676	730	True	1	Sin dato	1	No detectado
76561198062299453	440	True	:)	2012.0	1	No detectado
memmzy	730	True	.	2015.0	1	No detectado
darkniya	49520	True	:)	2014.0	1	No detectado
76561198066058896	440	True	555	2014.0	2	No detectado
76561198066247086	240	False	♥♥♥♥♥	2013.0	2	No detectado
76561198066701973	221100	False	...	2014.0	1	No detectado
meZulu	4000	True	<3	2014.0	1	No detectado
pablow12345	42910	True	♥♥♥♥ pra ♥♥♥♥♥♥♥,	2014.0	2	No detectado
76561198067255082	304930	True	♥♥♥♥	2014.0	2	No detectado
ShirukeiPoH	550	True	...	2014.0	1	No detectado
76561198068500978	24200	True	...	2013.0	1	No detectado
fekoffucomunist	22380	True	10/10	2015.0	2	No detectado
fael7	730	True	:)	2015.0	1	No detectado
76561198070159974	24240	True	10/10	2014.0	2	No detectado
Galaxy_Raptor	730	False	10/10	2015.0	2	No detectado
76561198070809176	550	True	55555+	2013.0	2	No detectado
MegamanFury	407510	True	5/7	2015.0	1	No detectado
AUNSAK123	241560	True	10/10	2014.0	2	No detectado
33442	440	True	:3	2014.0	1	No detectado
76561198071755703	233450	True	10/10	2015.0	2	No detectado
76561198071755703	282350	True	15/15!!!	2015.0	2	No detectado
76561198071815977	239140	False	11234	Sin dato	2	No detectado
76561198071901614	376210	True	░░░░░░░░░░░█▀▀░░█░░░░░░░░░░░▄▀▀▀▀░░░░░█▄▄░░░░░░░░░█░█░░░░░░░░░░▐░░ ░░░░░░▐▐░░░░░░░░░▄░▐░░░░░░░░█░░░░░░░░▄▀▀░▐░░ ░░░░▄▀░░░░░░░░▐░▄▄▀░░░ ░░▄▀░░░▐░░░░░█▄▀░▐░░░░░░█░░░▐░░░░░░░░▄░█░░░░ ░░░█▄░░▀▄░░░░▄▀▐░█░░░░ ░░░█▐▀▀▀░▀▀▀▀░░▐░█░░░░ ░░▐█▐▄░░▀░░░░░░▐░█▄▄░░ ░░░▀▀░▄ Carebears ▄░▐▄▄▄▀░░░░░░░░░░░░░░░░░░░░░░░░	Sin dato	1	No detectado
alexsandroo	203160	True	♥♥♥♥!	2014.0	2	No detectado
76561198072318951	24740	True	.	2014.0	1	No detectado
76561198072730323	252490	True	♥♥♥♥♥♥♥, many ♥♥♥♥♥♥♥.	2014.0	2	No detectado
76561198073199110	730	True	10/10	2015.0	2	No detectado
Kawaiiiishirochan	440	True	░░░░░░░░░░░░▄▄░░░░░░░░░░░█░░█░░░░░░░░░░░█░░█░░░░░░░░░░░█░░█░░░░░░░░░░█░░░█░░░░░░░░░█░░░░████████▄▄█░░░░░██████▄▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█░░░░░░░░░░░░░░█▓▓▓▓▓▓█████░░░░░░░░░███████▀░░░░▀▀████ Best free game ever : )Thepolarbear2 is out	2012.0	1	No detectado
katerpillar1	319630	True	:'(	Sin dato	1	No detectado
katerpillar1	208480	True	:)	2014.0	1	No detectado
76561198076004132	730	True	:)	Sin dato	1	No detectado
76561198076055973	385370	True	......	Sin dato	1	No detectado
76561198077512531	218620	True	♥♥♥♥	2015.0	2	No detectado
teriyakichiken	730	True	!	2015.0	1	No detectado
Luccyous	230410	True	:')	2013.0	1	No detectado
Hotbiscuits	8930	True	<3	2014.0	1	No detectado
76561198078904010	440	True	♥♥♥♥♥	2014.0	2	No detectado
76561198079392067	224260	False	♥♥♥♥	2015.0	2	No detectado
BigAndySon	253430	True	5/10	2014.0	2	No detectado
BigAndySon	248410	True	6/10	2014.0	2	No detectado
BigAndySon	238170	True	6/10	2014.0	2	No detectado
BigAndySon	96200	False	4.5/10	2014.0	2	No detectado
BigAndySon	285580	False	4.5/10	2014.0	2	No detectado
BigAndySon	271640	False	3.5/10	2014.0	2	No detectado
Rac00nZ	730	True	………………….._,,-~’’’¯¯¯’’~-,, ………………..,-‘’ ; ; ;_,,---,,_ ; ;’’-,…………………………….._,,,---,,_ ……………….,’ ; ; ;,-‘ , , , , , ‘-, ; ;’-,,,,---~~’’’’’’~--,,,_…..,,-~’’ ; ; ; ;__;’-, ……………….| ; ; ;,’ , , , _,,-~’’ ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ¯’’~’-,,_ ,,-~’’ , , ‘, ;’, ……………….’, ; ; ‘-, ,-~’’ ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;’’-, , , , , ,’ ; | …………………’, ; ;,’’ ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;’-, , ,-‘ ;,-‘ ………………….,’-‘ ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;’’-‘ ;,,-‘ ………………..,’ ; ; ; ; ; ; ; ; ; ; ; ;__ ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ‘-,’ ………………,-‘ ; ; ; ; ; ; ; ; ; ;,-‘’¯: : ’’-, ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; _ ; ; ; ; ;’, ……………..,’ ; ; ; ; ; ; ; ; ; ; ;| : : : : : :| ; ; ; ; ; ; ; ; ; ; ; ; ,-‘’¯: ¯’’-, ; ; ;’, …………….,’ ; ; ; ; ; ; ; ; ; ; ; ‘-,_: : _,-‘ ; ; ; ; ; ; ; ; ; ; ; ; | : : : : : :| ; ; ; | ……………,’ ; ; ; ; ; ; ; ; ; ; ; ; ; ; ¯¯ ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;’-,,_ : :,-‘ ; ; ; ;| …………..,-‘ ; ; ; ; ; ; ; ; ; ; ; ; ; ; ,,-~’’ , , , , ,,,-~~-, , , , _ ; ; ;¯¯ ; ; ; ; ;| ..…………,-‘ ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,’ , , , , , , ,( : : : : , , , ,’’-, ; ; ; ; ; ; ; ;| ……….,-‘ ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;’, , , , , , , , ,’~---~’’ , , , , , ,’ ; ; ; ; ; ; ; ;’, …….,-‘’ ; _, ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ‘’~-,,,,--~~’’’¯’’’~-,,_ , ,_,-‘ ; ; ; ; ; ; ; ; ; ‘, ….,-‘’-~’’,-‘ ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; | ; ; | . . . . . . ,’; ,’’¯ ; ; ; ; ; ; ; ; ; ,_ ; ‘-, ……….,’ ; ;,-, ; ;, ; ; ;, ; ; ; ; ; ; ; ; ; ; ‘, ; ;’, . . . . .,’ ;,’ ; ; ; ;, ; ; ;,’-, ; ;,’ ‘’~--‘’’ ………,’-~’ ,-‘-~’’ ‘, ,-‘ ‘, ,,- ; ; ; ; ; ; ; ; ‘, ; ; ‘~-,,,-‘’ ; ,’ ; ; ; ; ‘, ;,-‘’ ; ‘, ,-‘, ……….,-‘’ ; ; ; ; ; ‘’ ; ; ;’’ ; ; ; ; ; ; ; ; ; ; ‘’-,,_ ; ; ; _,-‘ ; ; ; ; ; ;’-‘’ ; ; ; ‘’ ; ;’-, 	Sin dato	1	No detectado
76561198082990994	296470	True	♥♥♥♥	2014.0	2	No detectado
IvanBaboosa	440	True	2	2015.0	1	No detectado
jarlow	730	True	<3	2014.0	1	No detectado
keegan1232123	422970	True	.	Sin dato	1	No detectado
76561198084586080	550	True	.	2014.0	1	No detectado
inconi70	10	True	 	2014.0	1	No detectado
Drewstir	304930	True	10/10	2014.0	2	No detectado
76561198086143321	570	True	!!!!!	2014.0	1	No detectado
proevoex	570	True	:)	2014.0	1	No detectado
Kazutoisherem8	440	False	...	2013.0	1	No detectado
76561198086567101	440	True	...	2013.0	1	No detectado
76561198086781762	440	True	.	Sin dato	1	No detectado
danster40	237310	True	...	2014.0	1	No detectado
Augustinito	570	True	10/10	2015.0	2	No detectado
YaLTeR3	242760	False	♥♥♥♥	2014.0	2	No detectado
76561198088367955	440	True	e ♥♥♥♥	2013.0	2	No detectado
